,arrival_date,RV0,RV1,RV2,RV3,RV4,RV5,RV6,RV7,RV8,RV9,RV10,RV11,RV12,RV13,RV14,RV15,RV16,RV17,RV18,RV19,RV20,RV21,RV22,RV23,RV24,RV25,RV26,RV27,RV28,RV29,RV30,RV31,RV32,RV33,RV34,RV35,RV36,RV37,RV38,RV39,RV40,RV41,RV42,RV43,RV44,RV45,RV46,RV47,RV48,RV49,RV50,RV51,RV52,RV53,RV54,RV55,RV56,RV57,RV58,RV59,RV60,RV61,RV62,RV63,RV64,RV65,RV66,RV67,RV68,RV69,RV70,RV71,RV72,RV73,RV74,RV75,RV76,RV77,RV78,RV79,RV80,RV81,RV82,RV83,RV84,RV85,RV86,RV87,RV88,RV89,RV90,RV91,RV92,RV93,RV94,RV95,RV96,RV97,RV98,RV99,RV100
84,2015-09-23,3036.01,2765.6800000000003,2765.6800000000003,2765.6800000000003,2765.6800000000003,2765.6800000000003,2765.6800000000003,2693.6800000000003,2693.6800000000003,2618.88,2618.88,2618.88,2618.88,2618.88,2618.88,2618.88,2618.88,2618.88,2618.88,2618.88,2618.88,2618.88,2108.4300000000003,2108.4300000000003,2108.4300000000003,2108.4300000000003,2108.4300000000003,2108.4300000000003,1808.43,1808.43,1808.43,1808.43,1808.43,1808.43,1808.43,1694.43,1694.43,1694.43,1694.43,1694.43,1694.43,1694.43,1694.43,1605.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1514.43,1431.8600000000001,1431.8600000000001,1431.8600000000001,1431.8600000000001,1431.8600000000001,1431.8600000000001,1367.8600000000001,1367.8600000000001,1367.8600000000001,1367.8600000000001,1367.8600000000001,1367.8600000000001,1278.66,1278.66,1278.66,1278.66,1179.92,1179.92,1179.92,1179.92,1125.92,1125.92,1125.92,1050.99,1050.99,1050.99,1050.99,1050.99,1050.99,1050.99
85,2015-09-24,1794.14,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1631.71,1519.71,1519.71,1519.71,1519.71,1519.71,1519.71,1519.71,1519.71,1422.51,1422.51,1422.51,1422.51,1422.51,1422.51,1422.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1333.51,1253.41,1253.41,1253.41,1253.41,1183.5,1183.5,1183.5,1108.0,1108.0,1108.0,1108.0,1052.57,901.5699999999999,777.54,777.54,777.54,777.54,777.54,777.54,777.54,693.74,693.74,693.74,693.74,693.74,693.74,693.74,693.74,693.74,693.74,693.74,693.74,693.74,693.74,693.74,693.74
86,2015-09-25,2869.24,2614.04,2507.84,1998.84,1998.84,1998.84,1998.84,1998.84,1998.84,1719.84,1514.84,1514.84,1514.84,1514.84,1514.84,1514.84,1514.84,1354.84,1354.84,1354.84,1354.84,1354.84,1354.84,1354.84,1354.84,1354.84,1354.84,1354.84,1354.84,1354.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1225.84,1135.35,1135.35,1135.35,1135.35,1135.35,1135.35,1135.35,1055.35,1055.35,1055.35,1055.35,1055.35,1055.35,1055.35,1055.35,922.25,922.25,922.25,922.25,922.25,922.25,922.25,922.25,823.45,823.45,823.45,823.45,741.45,563.45,563.45,563.45,563.45,563.45,563.45,563.45,563.45,563.45,563.45,563.45,563.45,563.45,563.45,563.45,563.45,563.45,563.45,563.45,563.45,563.45
87,2015-09-26,2648.9799999999996,2648.9799999999996,2462.9799999999996,2462.9799999999996,2462.9799999999996,2462.9799999999996,2462.9799999999996,2462.9799999999996,2462.9799999999996,2462.9799999999996,2462.9799999999996,2358.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2244.2599999999998,2164.18,2164.18,2164.18,2164.18,2164.18,2048.18,2048.18,2048.18,1965.3799999999999,1965.3799999999999,1965.3799999999999,1965.3799999999999,1965.3799999999999,1823.6499999999999,1823.6499999999999,1823.6499999999999,1823.6499999999999,1823.6499999999999,1823.6499999999999,1823.6499999999999,1823.6499999999999,1823.6499999999999,1823.6499999999999,1823.6499999999999,1823.6499999999999,1750.1499999999999,1750.1499999999999,1635.1499999999999,1635.1499999999999,1635.1499999999999,1635.1499999999999,1635.1499999999999,1635.1499999999999,1635.1499999999999,1635.1499999999999,1635.1499999999999,1635.1499999999999,1635.1499999999999,1635.1499999999999,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1560.7199999999998,1432.2999999999997,1432.2999999999997
88,2015-09-27,1905.88,1905.88,1905.88,1810.88,1810.88,1810.88,1810.88,1810.88,1810.88,1810.88,1810.88,1810.88,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1722.48,1627.98,1627.98,1627.98,1627.98,1627.98,1627.98,1627.98,1627.98,1627.98,1505.98,1505.98,1505.98,1505.98,1505.98,1505.98,1415.24,1415.24,1415.24,1329.08,1219.6499999999999,1219.6499999999999,1060.37,1060.37,1060.37,1060.37,1060.37,1060.37,954.06,954.06,954.06,954.06,954.06,954.06,954.06,954.06,954.06,954.06,954.06,954.06,954.06,954.06,860.6299999999999,860.6299999999999,860.6299999999999,860.6299999999999,860.6299999999999,860.6299999999999,860.6299999999999,719.8499999999999,719.8499999999999,719.8499999999999,719.8499999999999,719.8499999999999,636.18,636.18,636.18,636.18,508.52,508.52,508.52,508.52,508.52,508.52,508.52,508.52,313.99,313.99,313.99
89,2015-09-28,2260.2999999999997,1714.5699999999997,1714.5699999999997,1714.5699999999997,1714.5699999999997,1714.5699999999997,1714.5699999999997,1714.5699999999997,1714.5699999999997,1714.5699999999997,1639.5699999999997,1574.4499999999998,1574.4499999999998,1574.4499999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1435.2399999999998,1395.2899999999997,1333.5899999999997,1333.5899999999997,1333.5899999999997,1333.5899999999997,1333.5899999999997,1333.5899999999997,1333.5899999999997,1228.0399999999997,1228.0399999999997,1228.0399999999997,1228.0399999999997,1228.0399999999997,1228.0399999999997,1228.0399999999997,1228.0399999999997,1228.0399999999997,1228.0399999999997,1228.0399999999997,1157.5399999999997,1067.6999999999998,1067.6999999999998,1023.1999999999999,1023.1999999999999,955.8199999999999,955.8199999999999,887.8199999999999,887.8199999999999,887.8199999999999,887.8199999999999,887.8199999999999,887.8199999999999,887.8199999999999,761.54,761.54,701.04,701.04,701.04,624.54,548.54,495.87,495.87,495.87,345.67,345.67,345.67,345.67,345.67,345.67,345.67,345.67,345.67,345.67,345.67,345.67,345.67,345.67,345.67,345.67,345.67,345.67,345.67,345.67,281.88,281.88,281.88
90,2015-09-29,1944.2799999999997,1944.2799999999997,1944.2799999999997,1944.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1799.2799999999997,1735.9899999999998,1735.9899999999998,1735.9899999999998,1735.9899999999998,1735.9899999999998,1645.36,1645.36,1645.36,1645.36,1645.36,1645.36,1645.36,1645.36,1645.36,1539.6899999999998,1539.6899999999998,1539.6899999999998,1539.6899999999998,1471.6899999999998,1415.1,1370.6,1370.6,1370.6,1370.6,1370.6,1246.6,1166.5,1166.5,1166.5,860.4999999999999,860.4999999999999,860.4999999999999,860.4999999999999,860.4999999999999,860.4999999999999,860.4999999999999,860.4999999999999,860.4999999999999,860.4999999999999,860.4999999999999,860.4999999999999,860.4999999999999,860.4999999999999,860.4999999999999,860.4999999999999,860.4999999999999,778.7499999999999,736.2499999999999,736.2499999999999,736.2499999999999,736.2499999999999,736.2499999999999,736.2499999999999,736.2499999999999,736.2499999999999,736.2499999999999,736.2499999999999,736.2499999999999,736.2499999999999,736.2499999999999,736.2499999999999,687.4499999999999,687.4499999999999,687.4499999999999,687.4499999999999
91,2015-09-30,2865.4500000000003,2727.3500000000004,2727.3500000000004,2437.8500000000004,2437.8500000000004,2437.8500000000004,2437.8500000000004,2437.8500000000004,2437.8500000000004,2437.8500000000004,2437.8500000000004,2437.8500000000004,2437.8500000000004,2437.8500000000004,2437.8500000000004,2437.8500000000004,2437.8500000000004,2437.8500000000004,2437.8500000000004,2437.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2331.8500000000004,2277.4500000000003,2277.4500000000003,2277.4500000000003,2277.4500000000003,2277.4500000000003,2233.67,2233.67,2128.21,2083.71,1979.7099999999998,1879.3799999999999,1879.3799999999999,1879.3799999999999,1750.05,1462.25,1338.65,1338.65,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1294.38,1246.38,1174.45,1174.45,1174.45,1174.45,1112.02,1112.02,1112.02
92,2015-10-01,2860.5699999999997,2268.5699999999997,2268.5699999999997,2268.5699999999997,2172.5699999999997,2172.5699999999997,2172.5699999999997,2172.5699999999997,2172.5699999999997,2172.5699999999997,2172.5699999999997,2172.5699999999997,2172.5699999999997,2172.5699999999997,2172.5699999999997,2172.5699999999997,2172.5699999999997,2172.5699999999997,2172.5699999999997,2172.5699999999997,2085.5699999999997,2085.5699999999997,2085.5699999999997,2020.57,1955.57,1759.57,1759.57,1759.57,1759.57,1759.57,1759.57,1759.57,1759.57,1759.57,1759.57,1759.57,1759.57,1759.57,1759.57,1759.57,1759.57,1759.57,1759.57,1759.57,1759.57,1426.34,1183.9099999999999,1183.9099999999999,1183.9099999999999,1097.9099999999999,1097.9099999999999,860.0699999999999,599.27,599.27,599.27,599.27,528.09,528.09,479.79,479.79,479.79,479.79,479.79,479.79,479.79,479.79,479.79,479.79,479.79,479.79,406.36,406.36,406.36,406.36,406.36,406.36,406.36,406.36,406.36,288.20000000000005,222.20000000000002,222.20000000000002,222.20000000000002,222.20000000000002,222.20000000000002,142.20000000000002,142.20000000000002,142.20000000000002,142.20000000000002,142.20000000000002,142.20000000000002,142.20000000000002,142.20000000000002,142.20000000000002,142.20000000000002,142.20000000000002,142.20000000000002,142.20000000000002,142.20000000000002,142.20000000000002,142.20000000000002
93,2015-10-02,1924.4000000000003,1804.4000000000003,1804.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1722.4000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1588.9000000000003,1358.9000000000003,1287.6000000000004,1287.6000000000004,1287.6000000000004,1287.6000000000004,1287.6000000000004,1287.6000000000004,1287.6000000000004,1232.1700000000003,1232.1700000000003,1232.1700000000003,1164.9200000000003,1114.5200000000002,1114.5200000000002,1114.5200000000002,1055.1200000000001,1055.1200000000001,1055.1200000000001,853.32,853.32,853.32,853.32,853.32,853.32,853.32,811.09,811.09,811.09,811.09,811.09,811.09,811.09,811.09,811.09,811.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09,764.09
94,2015-10-03,2452.67,2288.67,1989.67,1989.67,1989.67,1989.67,1922.67,1922.67,1922.67,1922.67,1922.67,1806.67,1806.67,1689.96,1689.96,1553.25,1553.25,1416.25,1416.25,1416.25,1342.11,1342.11,1342.11,1342.11,1342.11,1342.11,1214.6599999999999,1214.6599999999999,1214.6599999999999,1214.6599999999999,1214.6599999999999,1214.6599999999999,1214.6599999999999,1214.6599999999999,1214.6599999999999,1214.6599999999999,1214.6599999999999,1214.6599999999999,1214.6599999999999,1121.2299999999998,1039.6299999999999,1039.6299999999999,1039.6299999999999,1039.6299999999999,1039.6299999999999,961.79,961.79,916.99,916.99,916.99,916.99,916.99,833.94,833.94,623.88,623.88,623.88,623.88,623.88,623.88,556.74,556.74,470.74,470.74,470.74,470.74,470.74,470.74,470.74,470.74,470.74,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003,429.78000000000003
95,2015-10-04,1972.8199999999997,1443.8199999999997,1182.8199999999997,1090.2199999999998,1090.2199999999998,1047.9199999999998,1047.9199999999998,1047.9199999999998,1047.9199999999998,1047.9199999999998,1047.9199999999998,1047.9199999999998,1047.9199999999998,1047.9199999999998,1047.9199999999998,1047.9199999999998,1047.9199999999998,1047.9199999999998,1047.9199999999998,984.4499999999999,984.4499999999999,984.4499999999999,984.4499999999999,984.4499999999999,938.05,938.05,938.05,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,869.62,804.22,726.02,726.02,726.02,726.02,726.02,726.02,726.02,726.02,675.62,675.62,675.62,675.62,675.62,623.22,623.22,491.52,491.52,491.52,491.52,491.52,491.52,431.12,431.12,431.12,431.12,431.12,431.12,367.46000000000004,367.46000000000004,367.46000000000004,367.46000000000004,367.46000000000004,367.46000000000004,367.46000000000004,367.46000000000004,367.46000000000004,260.03000000000003,260.03000000000003,260.03000000000003,260.03000000000003,260.03000000000003,260.03000000000003,260.03000000000003,260.03000000000003,260.03000000000003,260.03000000000003
96,2015-10-05,2022.97,1166.97,1030.65,1030.65,1030.65,1030.65,1030.65,1030.65,970.35,970.35,970.35,836.35,836.35,836.35,836.35,752.75,752.75,752.75,679.75,679.75,637.47,637.47,637.47,637.47,637.47,637.47,592.97,592.97,592.97,592.97,592.97,592.97,592.97,592.97,592.97,592.97,592.97,592.97,592.97,592.97,592.97,592.97,592.97,592.97,592.97,592.97,592.97,592.97,546.47,546.47,490.07000000000005,490.07000000000005,490.07000000000005,435.35,375.75,375.75,268.45,268.45,268.45,268.45,268.45,268.45,268.45,268.45,268.45,268.45,268.45,268.45,268.45,268.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,180.45,174.45,112.45,65.45,65.45,65.45,65.45,65.45,65.45,65.45,65.45,65.45,65.45
97,2015-10-06,2799.5899999999997,2733.5899999999997,2350.5899999999997,2350.5899999999997,2263.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,2220.5899999999997,1947.2499999999998,1947.2499999999998,1947.2499999999998,1947.2499999999998,1894.7499999999998,1652.4099999999999,1652.4099999999999,1652.4099999999999,1652.4099999999999,1652.4099999999999,1652.4099999999999,1652.4099999999999,1589.61,1589.61,1589.61,1589.61,1589.61,1589.61,1589.61,1589.61,1589.61,1589.61,1589.61,1589.61,1589.61,1589.61,1589.61,1589.61,1589.61,1589.61,1527.11,1527.11,1527.11,1527.11,1527.11,1527.11,1527.11,1527.11,1527.11,1483.99,1483.99,1483.99,1483.99,1483.99,1483.99,1483.99,1483.99,1483.99,1483.99,1483.99,1483.99,1483.99,1427.99,1329.59,1329.59,1329.59,1211.59,1211.59,1211.59,1211.59,1211.59,1211.59,1211.59,1211.59,1211.59,1211.59,1211.59,1211.59,1211.59
98,2015-10-07,1467.6200000000001,1467.6200000000001,1467.6200000000001,1400.6200000000001,1400.6200000000001,1333.6200000000001,1333.6200000000001,1284.6100000000001,1133.1100000000001,1013.71,1013.71,1013.71,964.97,964.97,906.97,906.97,906.97,906.97,906.97,906.97,906.97,906.97,765.97,765.97,765.97,765.97,765.97,765.97,698.97,698.97,698.97,698.97,698.97,698.97,632.6700000000001,632.6700000000001,632.6700000000001,632.6700000000001,632.6700000000001,632.6700000000001,632.6700000000001,632.6700000000001,632.6700000000001,632.6700000000001,552.6700000000001,552.6700000000001,552.6700000000001,552.6700000000001,552.6700000000001,552.6700000000001,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,487.87000000000006,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004,423.58000000000004
99,2015-10-08,2332.0099999999998,2332.0099999999998,2332.0099999999998,2332.0099999999998,1925.34,1925.34,1925.34,1925.34,1925.34,1925.34,1762.29,1598.69,1598.69,1598.69,1558.69,1558.69,1558.69,1558.69,1505.69,1505.69,1505.69,1505.69,1505.69,1416.2,1416.2,1416.2,1416.2,1416.2,1416.2,1416.2,1331.2,1331.2,1251.2,1251.2,1010.2,1010.2,1010.2,1010.2,1010.2,1010.2,1010.2,1010.2,1010.2,1010.2,1010.2,860.2,860.2,860.2,860.2,860.2,860.2,860.2,860.2,860.2,860.2,860.2,860.2,860.2,860.2,860.2,725.2,725.2,725.2,725.2,725.2,725.2,725.2,725.2,725.2,725.2,725.2,725.2,606.2,606.2,606.2,606.2,606.2,550.2,379.2,379.2,379.2,379.2,379.2,379.2,379.2,379.2,379.2,379.2,379.2,379.2,379.2,379.2,379.2,379.2,379.2,301.77,301.77,301.77,301.77,301.77,301.77
100,2015-10-09,2410.33,2276.33,2151.33,2103.33,2020.0,1747.27,1747.27,1747.27,1623.59,1463.1899999999998,1399.86,1328.36,1328.36,1328.36,1255.56,1176.76,1176.76,1032.76,1032.76,1032.76,1032.76,1032.76,965.76,805.76,805.76,805.76,761.26,761.26,761.26,761.26,761.26,761.26,761.26,761.26,761.26,693.76,693.76,693.76,693.76,693.76,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,476.26,336.0,336.0,336.0,336.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0
101,2015-10-10,3892.3199999999997,3802.3199999999997,3802.3199999999997,3802.3199999999997,3802.3199999999997,3267.8199999999997,2569.22,2569.22,2569.22,2569.22,2569.22,2569.22,2314.0699999999997,2053.37,2053.37,2053.37,2053.37,1930.52,1882.52,1882.52,1582.22,1582.22,1582.22,1582.22,1582.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1509.22,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1238.0
102,2015-10-11,2389.26,1983.26,1638.06,1332.86,1249.6999999999998,1249.6999999999998,986.3399999999999,851.54,851.54,603.54,547.54,509.42,509.42,509.42,451.18,451.18,451.18,451.18,451.18,451.18,451.18,408.06,408.06,408.06,408.06,408.06,408.06,408.06,408.06,408.06,408.06,408.06,408.06,408.06,408.06,408.06,408.06,408.06,408.06,408.06,361.56,361.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,305.56,244.16,244.16,244.16,244.16,244.16,244.16,244.16,244.16,244.16,244.16,244.16,244.16,244.16,244.16,244.16,244.16,187.64,187.64,187.64,187.64,187.64,187.64,187.64,187.64,187.64,187.64,187.64,187.64,187.64,187.64,187.64,187.64,187.64
103,2015-10-12,4132.58,3623.91,3623.91,3435.91,3435.91,3350.91,3302.91,3133.6299999999997,2452.2299999999996,2452.2299999999996,2452.2299999999996,2452.2299999999996,2415.2299999999996,2343.2299999999996,2242.2299999999996,2242.2299999999996,2242.2299999999996,2242.2299999999996,2242.2299999999996,1857.2299999999998,1708.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1660.6699999999998,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37,1618.37
104,2015-10-13,2012.11,1505.4099999999999,1123.61,1123.61,1123.61,1047.61,981.6099999999999,832.15,832.15,832.15,832.15,832.15,832.15,832.15,832.15,770.15,770.15,770.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,762.15,703.35,703.35,703.35,488.49,488.49,488.49,488.49,488.49,488.49,488.49,488.49,488.49,488.49,488.49,488.49,488.49,488.49,488.49,488.49,488.49,415.11,415.11,415.11,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88,343.88
